core_id,run_id,nthreads,function,num_times,n_elements,sizeof,max_mbytes_per_sec,min_runtime,max_runtime,avg_runtime
53,0,1,Dot,100,10000000,8,16195.3,0.00987943,0.011405,0.0104234
54,0,1,Copy,100,10000000,8,17532.4,0.00912596,0.010914,0.0106396
54,0,1,Mul,100,10000000,8,17352.6,0.0092205,0.010318,0.0101298
54,0,1,Add,100,10000000,8,19157,0.012528,0.0137722,0.0135124
54,0,1,Triad,100,10000000,8,19304.3,0.0124325,0.0134126,0.0132552
54,0,1,Dot,100,10000000,8,16048.1,0.00997005,0.0114985,0.0101503
55,0,1,Copy,100,10000000,8,17896.9,0.00894009,0.0107247,0.0100823
55,0,1,Mul,100,10000000,8,17480.4,0.00915308,0.0102398,0.00968722
55,0,1,Add,100,10000000,8,19471.1,0.012326,0.0136062,0.0129654
55,0,1,Triad,100,10000000,8,19621.5,0.0122315,0.0132509,0.0126991
55,0,1,Dot,100,10000000,8,16102.8,0.00993617,0.0114977,0.0106088
56,0,1,Copy,100,10000000,8,16492.6,0.00970133,0.0105753,0.0104287
56,0,1,Mul,100,10000000,8,15861.3,0.0100875,0.0103466,0.0101311
56,0,1,Add,100,10000000,8,18587.1,0.0129122,0.0133527,0.0132782
56,0,1,Triad,100,10000000,8,18651.2,0.0128678,0.0130643,0.0129082
56,0,1,Dot,100,10000000,8,16134.5,0.00991665,0.01021,0.00997492
57,0,1,Copy,100,10000000,8,16024.5,0.00998469,0.0109294,0.0108211
57,0,1,Mul,100,10000000,8,15782.1,0.0101381,0.0105079,0.0101984
57,0,1,Add,100,10000000,8,18079.8,0.0132745,0.0137489,0.0136326
57,0,1,Triad,100,10000000,8,17943.9,0.013375,0.0135112,0.0134083
57,0,1,Dot,100,10000000,8,16071.2,0.00995571,0.0102809,0.0100176
58,0,1,Copy,100,10000000,8,17885.5,0.00894578,0.0107333,0.0103036
58,0,1,Mul,100,10000000,8,17695.3,0.00904197,0.0101374,0.00979605
58,0,1,Add,100,10000000,8,19359.7,0.0123969,0.0135645,0.013159
58,0,1,Triad,100,10000000,8,19539.2,0.012283,0.013407,0.0130441
58,0,1,Dot,100,10000000,8,16012,0.00999252,0.011468,0.0103706
59,0,1,Copy,100,10000000,8,18089,0.00884517,0.0105765,0.00973237
59,0,1,Mul,100,10000000,8,17865.7,0.00895571,0.0100277,0.00929843
59,0,1,Add,100,10000000,8,19885.6,0.0120691,0.013287,0.0124955
59,0,1,Triad,100,10000000,8,19999.9,0.012,0.0131443,0.0123139
59,0,1,Dot,100,10000000,8,16195.2,0.00987944,0.0113707,0.0107586
60,0,1,Copy,100,10000000,8,17550.5,0.00911655,0.0106849,0.0101413
60,0,1,Mul,100,10000000,8,17393.6,0.00919877,0.0103264,0.00983908
60,0,1,Add,100,10000000,8,19185,0.0125098,0.0135843,0.0131334
60,0,1,Triad,100,10000000,8,19466.6,0.0123288,0.0133681,0.0129032
60,0,1,Dot,100,10000000,8,16003.4,0.00999788,0.0114418,0.0105273
61,0,1,Copy,100,10000000,8,18136.6,0.00882194,0.0104659,0.0102675
61,0,1,Mul,100,10000000,8,17809.2,0.00898412,0.0101311,0.00989406
61,0,1,Add,100,10000000,8,19950.2,0.0120299,0.0132066,0.0130402
61,0,1,Triad,100,10000000,8,20045.5,0.0119728,0.0130411,0.0128878
61,0,1,Dot,100,10000000,8,16151.8,0.00990599,0.0113901,0.0100677
62,0,1,Copy,100,10000000,8,18033.1,0.00887255,0.0104368,0.00981037
62,0,1,Mul,100,10000000,8,18086.3,0.00884648,0.00995639,0.00933313
62,0,1,Add,100,10000000,8,19918.2,0.0120493,0.0131987,0.0125741
62,0,1,Triad,100,10000000,8,20125.5,0.0119252,0.012978,0.0124133
62,0,1,Dot,100,10000000,8,16126.8,0.00992136,0.0113785,0.0105889
63,0,1,Copy,100,10000000,8,17649.7,0.00906531,0.0108911,0.0104648
63,0,1,Mul,100,10000000,8,17251.3,0.00927469,0.0104003,0.0100659
63,0,1,Add,100,10000000,8,19235.3,0.012477,0.0136703,0.0133646
63,0,1,Triad,100,10000000,8,19481.9,0.0123192,0.0134081,0.0130471
63,0,1,Dot,100,10000000,8,16083.7,0.00994794,0.0114783,0.0102938
64,0,1,Copy,100,10000000,8,18086.6,0.00884632,0.0106016,0.00990402
64,0,1,Mul,100,10000000,8,18060.2,0.00885925,0.00989837,0.00933462
64,0,1,Add,100,10000000,8,19893.9,0.012064,0.0132026,0.012628
64,0,1,Triad,100,10000000,8,19999,0.0120006,0.0130946,0.0125088
64,0,1,Dot,100,10000000,8,16110.8,0.00993125,0.0114135,0.0106015
65,0,1,Copy,100,10000000,8,18155.1,0.00881295,0.010368,0.00988289
65,0,1,Mul,100,10000000,8,17569.3,0.00910678,0.0102492,0.00980041
65,0,1,Add,100,10000000,8,19896.1,0.0120627,0.0132718,0.0127924
65,0,1,Triad,100,10000000,8,20147.7,0.011912,0.0129322,0.0125206
65,0,1,Dot,100,10000000,8,16091.8,0.00994293,0.0114121,0.0104137
66,0,1,Copy,100,10000000,8,17856.7,0.00896023,0.0105954,0.0104528
66,0,1,Mul,100,10000000,8,17415,0.00918749,0.0102854,0.0101157
66,0,1,Add,100,10000000,8,19423.2,0.0123564,0.0135889,0.0133684
66,0,1,Triad,100,10000000,8,19536.1,0.0122849,0.0133277,0.0132112
66,0,1,Dot,100,10000000,8,15991,0.0100056,0.0115233,0.0101154
67,0,1,Copy,100,10000000,8,18085.8,0.00884673,0.0106484,0.0100428
67,0,1,Mul,100,10000000,8,17968.2,0.0089046,0.0100249,0.00946308
67,0,1,Add,100,10000000,8,19759.1,0.0121463,0.0133413,0.0128054
67,0,1,Triad,100,10000000,8,19882.1,0.0120712,0.0131273,0.0126323
